customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent,age_outlier_flag,purchase_quantity_outlier_flag,price_per_unit_outlier_flag,total_spent_outlier_flag
231,Katie Morris,41.0,Rebeccachester,189,Organic Apples,Dairy,2024-03-02,4.0,15.35,61.4,0,0,0,0
232,Unknown Customer,48.0,Unknown,110,Organic Apples,Organic,,,8.51,,0,0,0,0
233,Sarah Holland,62.0,Wesw Grantport,161,Fresh Milk,Organic,2024-09-21,2.0,6.24,12.48,0,0,0,0
234,Karen Logan,29.0,South Lisaville,138,Almond Butter,Vegetable,2024-06-03,1.0,16.67,16.67,0,0,0,0
235,Tabitha Schultz,56.0,West Michaelstad,179,Almond Butter,Snack,2024-06-04,1.0,15.08,15.08,0,0,0,0
236,Lisa Parker,56.0,New Thomas,134,Organic Apples,Organic,2024-09-24,2.0,14.07,28.14,0,0,0,0
237,Unknown Customer,48.0,Unknown,176,Fresh Milk,Organic,,,16.32,,0,0,0,0
238,Eddie Phillips,50.0,West Michellehaven,114,Almond Butter,Dairy,2024-05-18,1.0,14.27,14.27,0,0,0,0
239,Tamara Davis,57.0,East Michaelfort,155,Almond Butter,Snack,2024-09-01,4.0,16.76,67.04,0,0,0,0
240,Darryl Smith,60.0,Simschester,132,Fresh Milk,Vegetable,2024-04-08,3.0,15.52,46.56,0,0,0,0
241,Rebecca Clarke,59.0,North Kara,144,Organic Apples,Dairy,2024-06-19,2.0,5.83,11.66,0,0,0,0
242,Julie Hess,59.0,Elizabethside,153,Granola,Organic,2024-03-26,2.0,7.33,14.66,0,0,0,0
243,Ricky Cooper,24.0,Kimberlyberg,112,Organic Apples,Vegetable,2024-03-30,2.0,194.39,388.78,0,0,1,1
244,Eric Shaffer,30.0,West Crystalberg,123,Granola,Dairy,2024-08-31,1.0,12.45,12.45,0,0,0,0
245,Matthew Sosa,23.0,Whiteside,114,Organic Apples,DAIRY,2024-07-10,1.0,3.26,3.26,0,0,0,0
246,Unknown Customer,48.0,Unknown,186,Granola,Vegetable,,,15.22,,0,0,0,0
247,Richard Trevino,75.0,Lake Kelsey,174,Fresh Milk,Dairy,2024-03-25,1.0,14.26,14.26,0,0,0,0
248,Ashley Henderson,39.0,Reyesmouth,182,Almond Butter,Dairy,2024-07-28,1.0,2.71,2.71,0,0,0,0
249,Julie Li,44.0,Torresside,199,Granola,Dairy,2024-03-23,1.0,7.16,7.16,0,0,0,0
250,Michael Simpson,49.0,North Kaitlin,148,Fresh Milk,Dairy,2024-05-06,3.0,1.0,3.0,0,0,0,0
251,Karen Henderson,22.0,Sanfordfort,110,Organic Apples,Snack,2024-10-23,4.0,6.46,25.84,0,0,0,0
252,Robert Smith,36.0,West Jacobshire,142,Fresh Milk,Vegetable,2024-08-15,3.0,6.57,19.71,0,0,0,0
253,Shannon Jones,77.0,North Samantha,147,Fresh Milk,Organic,2024-11-06,2.0,14.36,28.72,0,0,0,0
254,David Ayers,38.0,Lake Susan,187,Granola,Dairy,2024-06-22,4.0,15.6,62.4,0,0,0,0
255,Unknown Customer,48.0,Unknown,187,Fresh Milk,Dairy,,,4.56,,0,0,0,0
256,Julie Johnson,53.0,Ayalabury,112,Kale,Organic,2024-05-02,4.0,18.94,75.76,0,0,0,0
257,Tyler Perry,25.0,Johnsontown,189,Almond Butter,Dairy,2024-05-21,2.0,12.65,25.3,0,0,0,0
258,Rebekah Bailey,70.0,Franklintown,158,Almond Butter,Dairy,2024-08-01,4.0,291.89,1167.56,0,0,1,1
259,Martin Avila,75.0,West Frank,132,Organic Apples,Snack,2024-05-13,1.0,9.35,9.35,0,0,0,0
260,John Anderson,46.0,New Nicole,131,Organic Apples,Vegetable,2024-03-18,1.0,5.68,5.68,0,0,0,0
261,Jonathan Harris,24.0,South Stephenshire,170,Granola,Snack,2024-08-31,3.0,12.44,37.32,0,0,0,0
262,Kyle Kent Md,78.0,West Glenntown,161,Fresh Milk,Vegetable,2024-01-20,3.0,17.23,51.69,0,0,0,0
263,Theresa Perkins,68.0,Alexanderton,132,Granola,Snack,2024-02-06,3.0,11.01,33.03,0,0,0,0
264,Joshua Evans,46.0,Port Tamaratown,182,Fresh Milk,Snack,2024-10-19,2.0,10.57,21.14,0,0,0,0
265,Carrie Adams,44.0,West Elizabethport,110,Organic Apples,Snack,2024-07-11,3.0,7.96,23.88,0,0,0,0
266,Eric Wheeler,23.0,East Richard,140,Kale,Organic,2024-03-14,2.0,10.39,20.78,0,0,0,0
267,Chad Carter,51.0,Lake Stacyport,130,Almond Butter,Snack,2024-04-29,2.0,8.27,16.54,0,0,0,0
268,Beth Johnson,68.0,New Traci,107,Organic Apples,Organic,2024-07-05,2.0,11.87,23.74,0,0,0,0
269,Brian Dean,49.0,Normanhaven,126,Kale,Snack,2024-05-04,3.0,6.8,20.4,0,0,0,0
270,Thomas Kelly,73.0,Moralesport,194,Granola,Dairy,2024-01-06,2.0,15.61,31.22,0,0,0,0
271,Angelica Miller,52.0,East Erikafurt,191,Organic Apples,Snack,2024-08-23,1.0,17.26,17.26,0,0,0,0
272,Christine Medina,32.0,South Katherineview,131,Almond Butter,Vegetable,2024-07-11,3.0,9.84,29.52,0,0,0,0
273,Dustin Reynolds,25.0,North Helenview,117,Kale,Dairy,2024-01-03,3.0,11.16,33.480000000000004,0,0,0,0
274,Carol Baker,51.0,Collinsland,153,Tofu,Dairy,2024-01-27,4.0,4.6,18.4,0,0,0,0
275,Erika Davis,73.0,South Amber,113,Tofu,Vegetable,2024-02-19,3.0,12.18,36.54,0,0,0,0
276,John Russell,26.0,Lake Lisa,101,Granola,Snack,2024-05-15,3.0,11.14,33.42,0,0,0,0
277,Larry Bridges,35.0,South Katie,154,Kale,Dairy,2024-09-02,2.0,5.88,11.76,0,0,0,0
278,Tracy Hansen,49.0,North Gregory,199,Fresh Milk,Snack,2024-04-12,3.0,14.18,42.54,0,0,0,0
279,Brittany Rogers,50.0,Brewerville,173,Tofu,Organic,2024-07-11,1.0,11.83,11.83,0,0,0,0
280,Unknown Customer,48.0,Unknown,139,Organic Apples,Vegetable,,,19.74,,0,0,0,0
281,Martha Diaz,71.0,Lindashire,116,Granola,Dairy,2024-08-27,2.0,15.68,31.36,0,0,0,0
282,Walter Huerta,44.0,New Sarah,136,Fresh Milk,Snack,2024-01-19,2.0,3.32,6.64,0,0,0,0
283,Mark Morales,63.0,New Cynthia,127,Almond Butter,Snack,2024-05-17,1.0,6.22,6.22,0,0,0,0
284,Phillip Washington,27.0,Maryburgh,103,Kale,Snack,2024-01-17,4.0,15.32,61.28,0,0,0,0
285,Elizabeth Reynolds,33.0,Vangport,136,Tofu,Vegetable,2024-10-30,3.0,10.08,30.24,0,0,0,0
286,Anthony Norris,62.0,Lake Debbie,127,Organic Apples,Snack,2024-07-07,2.0,4.42,8.84,0,0,0,0
287,Brenda Chandler,32.0,South Jenniferside,101,Almond Butter,Organic,2024-10-25,4.0,6.56,26.24,0,0,0,0
288,Emily Martin,61.0,Port Dawn,189,Fresh Milk,Dairy,2024-08-08,1.0,13.04,13.04,0,0,0,0
289,Robin Randolph,58.0,New Ann,107,Almond Butter,Vegetable,2024-04-06,2.0,7.14,14.28,0,0,0,0
290,Unknown Customer,48.0,Unknown,136,Tofu,Organic,,,12.94,,0,0,0,0
291,Brandi Chavez,53.0,Destinyside,173,Tofu,Vegetable,2024-04-23,3.0,13.37,40.11,0,0,0,0
292,Jonathan Sparks,22.0,Lake Manuel,106,Kale,Vegetable,2024-04-24,2.0,7.49,14.98,0,0,0,0
293,Julie Jenkins,25.0,South Jamie,133,Granola,Vegetable,2024-10-12,4.0,397.04,1588.16,0,0,1,1
294,Hayden Miller,60.0,Port Robert,118,Kale,Organic,2024-05-18,2.0,8.7,17.4,0,0,0,0
295,Theresa Diaz,32.0,Micheleland,103,Tofu,Organic,2024-05-01,4.0,13.14,52.56,0,0,0,0
296,Brian Rice,34.0,Heatherfort,173,Kale,Snack,2024-07-18,1.0,18.79,18.79,0,0,0,0
297,Angela Lawson,76.0,Diazmouth,182,Tofu,Organic,2024-06-09,2.0,4.74,9.48,0,0,0,0
298,Kevin Doyle,75.0,Shortview,198,Kale,Organic,2024-05-23,4.0,7.32,29.28,0,0,0,0
299,Lynn Hubbard,78.0,Caitlynmouth,183,Tofu,Organic,2024-09-09,3.0,16.83,50.49,0,0,0,0
300,Hannah Rangel,43.0,Mossville,105,Fresh Milk,Snack,2024-01-20,3.0,4.24,12.72,0,0,0,0
301,Edward Wood,42.0,Reneeborough,192,Almond Butter,Vegetable,2024-01-24,3.0,8.64,25.92,0,0,0,0
302,Michael Arias,26.0,East Tommyport,121,Organic Apples,Organic,2024-05-10,3.0,5.29,15.87,0,0,0,0
303,Shannon Colon,18.0,Port Jeffrey,161,Fresh Milk,Vegetable,2024-09-25,2.0,10.3,20.6,0,0,0,0
304,Rachel Morales,47.0,East Willie,153,Tofu,Organic,2024-02-06,3.0,11.28,33.84,0,0,0,0
305,Unknown Customer,48.0,Unknown,127,Granola,Organic,,,2.62,,0,0,0,0
306,Theodore Simpson,76.0,Larrybury,153,Almond Butter,Vegetable,2024-10-26,4.0,16.99,67.96,0,0,0,0
307,Jason Cobb,23.0,Elizabethmouth,180,Granola,Dairy,2024-06-26,4.0,19.64,78.56,0,0,0,0
308,Elaine Jackson,29.0,Tyroneside,132,Kale,Dairy,2024-06-16,2.0,6.83,13.66,0,0,0,0
309,Emily Kim,65.0,New Phillipfurt,131,Almond Butter,Organic,2024-10-06,3.0,3.1,9.3,0,0,0,0
310,Dr. Charles Flores,34.0,East Nancyshire,102,Granola,Snack,2024-09-04,4.0,2.0,8.0,0,0,0,0
311,Jennifer Olson,69.0,Kellyside,108,Organic Apples,Snack,2024-03-11,2.0,3.93,7.86,0,0,0,0
312,Unknown Customer,48.0,Unknown,187,Granola,Dairy,,,10.44,,0,0,0,0
313,Jacob Pope,44.0,South John,102,Tofu,Snack,2024-09-01,1.0,17.87,17.87,0,0,0,0
314,Daniel Golden,72.0,Triutanmouth,134,Granola,Dairy,2024-05-14,3.0,8.84,26.52,0,0,0,0
315,Unknown Customer,48.0,Unknown,137,Almond Butter,Organic,,,8.83,,0,0,0,0
316,Alexander Contreras,46.0,South Christopher,153,Organic Apples,Dairy,2024-02-08,4.0,3.26,13.04,0,0,0,0
317,Ricky Williams,21.0,Lake Lisaport,101,Fresh Milk,Dairy,2024-08-07,2.0,11.28,22.56,0,0,0,0
318,Tony Hahn,24.0,Lake Trevorside,152,Kale,Vegetable,2024-07-30,3.0,13.16,39.48,0,0,0,0
319,Jennifer Henry,65.0,Waltontown,191,Organic Apples,Snack,2024-03-23,4.0,19.24,76.96,0,0,0,0
320,Lisa Huffman Phd,37.0,Garciastad,110,Kale,Organic,2024-02-27,2.0,16.73,33.46,0,0,0,0
321,Sean Hill,44.0,Port Daniel,173,Fresh Milk,Vegetable,2024-02-23,134.0,10.58,1417.72,0,1,0,1
322,Kenneth Richardson,50.0,Christianview,173,Almond Butter,Dairy,2024-03-30,4.0,10.0,40.0,0,0,0,0
323,Valerie Pena,48.0,South Charlesberg,150,Almond Butter,Organic,2024-03-07,4.0,6.63,26.52,0,0,0,0
324,Ethan Wright,74.0,Coreychester,198,Tofu,Organic,2024-10-03,2.0,13.55,27.1,0,0,0,0
325,Matthew Moss,65.0,Jenniferton,131,Organic Apples,Organic,2024-04-23,1.0,18.32,18.32,0,0,0,0
326,Ashley Hodges Dds,58.0,Lake Christinemouth,175,Tofu,Organic,2024-01-03,1.0,19.64,19.64,0,0,0,0
327,Julie Benson,47.0,Fisherton,171,Organic Apples,Organic,2024-06-20,1.0,17.16,17.16,0,0,0,0
328,Elizabeth Allen,67.0,Davidhaven,185,Granola,Organic,2024-01-16,3.0,14.03,42.09,0,0,0,0
329,Laura Sanchez,27.0,Port Lawrenceland,145,Fresh Milk,Snack,2024-05-02,3.0,13.76,41.28,0,0,0,0
330,Julie Johnson,71.0,Christopherchester,121,Fresh Milk,Organic,2024-06-25,1.0,2.48,2.48,0,0,0,0
331,Jonathon Hanson,43.0,New Ericport,139,Organic Apples,Dairy,2024-10-04,1.0,11.54,11.54,0,0,0,0
332,Brandi Romero,46.0,Cherylborough,121,Granola,Vegetable,2024-01-15,1.0,8.29,8.29,0,0,0,0
333,Sherry White,39.0,Jenniferton,189,Granola,Organic,2024-07-04,2.0,4.42,8.84,0,0,0,0
334,Billy Martin Dds,67.0,Ryanton,165,Granola,Dairy,2024-03-06,4.0,10.69,42.76,0,0,0,0
335,Richard James,30.0,Kaylamouth,167,Tofu,Vegetable,2024-09-25,3.0,2.09,6.27,0,0,0,0
336,Benjamin Stokes,51.0,South Lawrenceborough,126,Fresh Milk,Dairy,2024-11-06,3.0,5.23,15.69,0,0,0,0
337,Francisco Jones,58.0,North Thomasmouth,122,Organic Apples,Vegetable,2024-05-29,1.0,8.03,8.03,0,0,0,0
338,Derek Gutierrez Jr.,29.0,Port Alejandra,180,Kale,Dairy,2024-01-04,1.0,8.47,8.47,0,0,0,0
339,Gregory Price,51.0,Marialand,108,Organic Apples,Vegetable,2024-02-17,4.0,14.24,56.96,0,0,0,0
340,Janet Clark,37.0,Elizabethmouth,169,Kale,Dairy,2024-04-13,2.0,6.01,12.02,0,0,0,0
341,Carol Sanders,56.0,Justinmouth,100,Kale,VEGETABLE,2024-01-05,1.0,3.75,3.75,0,0,0,0
342,Travis Weaver,77.0,Ericside,174,Fresh Milk,Snack,2024-03-26,1.0,7.93,7.93,0,0,0,0
343,Haley Jones,69.0,New Jamesshire,161,Kale,Organic,2024-10-22,4.0,11.25,45.0,0,0,0,0
344,Mark Reid,61.0,Greenville,137,Organic Apples,Dairy,2024-11-02,4.0,6.83,27.32,0,0,0,0
345,Michelle Evans,33.0,Grantmouth,103,Kale,Vegetable,2024-08-29,4.0,16.91,67.64,0,0,0,0
346,Paul Wright,44.0,Port Monica,196,Granola,Organic,2024-03-04,1.0,19.19,19.19,0,0,0,0
347,Calvin Lee,39.0,East Sharon,113,Kale,Organic,2024-10-23,1.0,17.51,17.51,0,0,0,0
348,Stephanie Mills,76.0,Donovanfort,134,Tofu,Vegetable,2024-03-07,4.0,13.29,53.16,0,0,0,0
349,Steve Baxter,29.0,Port Nicole,116,Almond Butter,Snack,2024-11-04,3.0,10.11,30.33,0,0,0,0
350,Christine Allen,73.0,South Joshua,111,Kale,Snack,2024-01-27,4.0,15.81,63.24,0,0,0,0
351,Lance Robinson,37.0,New Danamouth,106,Almond Butter,Vegetable,2024-05-23,3.0,7.52,22.56,0,0,0,0
352,Dr. Kelly Black,60.0,North Michaelchester,170,Organic Apples,Snack,2024-09-25,4.0,12.86,51.44,0,0,0,0
353,Gabrielle Carlson,47.0,Matthewside,198,Fresh Milk,Dairy,2024-03-25,2.0,6.13,12.26,0,0,0,0
354,Unknown Customer,48.0,Unknown,107,Fresh Milk,Snack,,,2.79,,0,0,0,0
355,Craig Dickerson,46.0,East Richardstad,117,Fresh Milk,Snack,2024-08-12,1.0,16.12,16.12,0,0,0,0
356,Allison Smith,45.0,Jamesport,145,Almond Butter,Dairy,2024-04-19,1.0,19.27,19.27,0,0,0,0
357,Stephanie Wang,49.0,Johnmouth,148,Fresh Milk,Dairy,2024-05-18,1.0,14.74,14.74,0,0,0,0
358,Michael Clements,63.0,Port Lindamouth,199,Kale,Snack,2024-05-15,3.0,17.48,52.44,0,0,0,0
359,Austin Carroll,72.0,Dianaton,129,Organic Apples,Snack,2024-05-25,2.0,8.92,17.84,0,0,0,0
360,Edward Garcia,27.0,East Matthew,144,Almond Butter,Organic,2024-03-05,2.0,8.9,17.8,0,0,0,0
361,Robin Foster,18.0,Kellyhaven,106,Almond Butter,Vegetable,2024-02-09,1.0,9.69,9.69,0,0,0,0
362,Timothy Cisneros,59.0,South Jamesville,109,Tofu,Organic,2024-03-27,4.0,115.1,460.4,0,0,1,1
363,Michelle Hudson,22.0,Tammyberg,125,Fresh Milk,Vegetable,2024-08-18,3.0,3.17,9.51,0,0,0,0
364,Whitney Acosta,71.0,Donaldchester,173,Almond Butter,Vegetable,2024-01-02,1.0,13.26,13.26,0,0,0,0
365,Jonathan Smith,75.0,Kevinland,186,Granola,Dairy,2024-01-14,1.0,16.59,16.59,0,0,0,0
366,Unknown Customer,48.0,Unknown,173,Organic Apples,Organic,,,3.25,,0,0,0,0
367,Stephanie Pratt,24.0,West Jennifer,127,Tofu,Dairy,2024-06-16,2.0,17.87,35.74,0,0,0,0
368,Unknown Customer,48.0,Unknown,128,Organic Apples,Snack,,,4.5,,0,0,0,0
369,Sara Yang,62.0,Normanhaven,101,Tofu,Snack,2024-04-20,3.0,6.85,20.55,0,0,0,0
370,Unknown Customer,48.0,Unknown,193,Granola,Organic,,,13.48,,0,0,0,0
371,Jennifer Fields,60.0,Woodston,179,Kale,Dairy,2024-08-29,4.0,3.3,13.2,0,0,0,0
372,Jason Williams,48.0,Andersontown,111,Almond Butter,Snack,2024-03-19,1.0,9.36,9.36,0,0,0,0
373,Kent Hoffman,18.0,Jamesberg,183,Fresh Milk,Organic,2024-10-29,4.0,15.87,63.48,0,0,0,0
374,Tina Clark,75.0,Scottton,192,Almond Butter,Vegetable,2024-07-10,1.0,7.5,7.5,0,0,0,0
375,Unknown Customer,48.0,Unknown,193,Kale,Dairy,,,17.58,,0,0,0,0
376,Justin Daniels,65.0,Garyfort,185,Almond Butter,Vegetable,2024-04-23,2.0,6.39,12.78,0,0,0,0
377,Christopher Cannon,71.0,North Brendabury,136,Tofu,Snack,2024-01-03,2.0,16.98,33.96,0,0,0,0
378,Unknown Customer,48.0,Unknown,100,Tofu,Dairy,,,17.96,,0,0,0,0
379,Molly Eaton,61.0,South Gregory,168,Granola,Vegetable,2024-03-15,2.0,17.97,35.94,0,0,0,0
380,Kimberly Pittman,74.0,East Gregoryfort,127,Kale,Dairy,2024-06-04,1.0,16.26,16.26,0,0,0,0
381,Kara Wade,27.0,Brownton,156,Granola,Organic,2024-05-06,2.0,5.43,10.86,0,0,0,0
382,Brianna Carroll,60.0,Laneside,137,Tofu,Vegetable,2024-03-19,2.0,18.99,37.98,0,0,0,0
383,Megan Mcclure,56.0,East Daniel,189,Organic Apples,Snack,2024-01-14,4.0,6.78,27.12,0,0,0,0
384,John Jacobs,18.0,New Tamara,155,Fresh Milk,Dairy,2024-09-03,3.0,7.03,21.09,0,0,0,0
385,Amanda Jones,49.0,Woodsmouth,144,Tofu,Organic,2024-09-01,3.0,7.58,22.74,0,0,0,0
386,Laura Harvey,40.0,Thomaston,151,Tofu,Snack,2024-10-14,1.0,19.52,19.52,0,0,0,0
387,Unknown Customer,48.0,Unknown,117,Kale,Dairy,,,16.59,,0,0,0,0
388,Chad Smith,77.0,North Jeffrey,158,Tofu,Organic,2024-01-17,3.0,4.62,13.86,0,0,0,0
389,Amy Briggs,27.0,Woodfurt,101,Organic Apples,Snack,2024-11-05,2.0,17.63,35.26,0,0,0,0
390,Brian Burgess,31.0,West Michael,121,Fresh Milk,Vegetable,2024-02-22,4.0,9.67,38.68,0,0,0,0
391,Jerry Hunt,26.0,Amandaport,126,Organic Apples,Organic,2024-10-18,1.0,16.81,16.81,0,0,0,0
392,Shawn Armstrong,58.0,Spencehaven,143,Almond Butter,Vegetable,2024-08-28,1.0,3.46,3.46,0,0,0,0
393,Jessica Robinson,74.0,Raymouth,140,Fresh Milk,Dairy,2024-07-27,2.0,2.94,5.88,0,0,0,0
394,Shawn Martin,70.0,North Staceyfort,140,Tofu,Dairy,2024-09-24,3.0,5.24,15.72,0,0,0,0
395,Michael Bond,73.0,Wintersville,103,Granola,Vegetable,2024-07-29,4.0,2.27,9.08,0,0,0,0
396,Kimberly Le,46.0,Reginaldshire,162,Kale,Snack,2024-03-08,3.0,17.07,51.21,0,0,0,0
397,Joseph Adams,20.0,Jamesstad,114,Organic Apples,Dairy,2024-09-04,3.0,4.99,14.97,0,0,0,0
398,Unknown Customer,48.0,Unknown,187,Granola,Organic,,,1.06,,0,0,0,0
399,Pamela Greene,79.0,Port Rebeccaview,173,Kale,Dairy,2024-06-28,2.0,16.05,32.1,0,0,0,0
400,Leslie Rodriguez,59.0,Robertsstad,100,Tofu,Dairy,2024-08-02,1.0,17.95,17.95,0,0,0,0
401,Unknown Customer,48.0,Unknown,103,Almond Butter,Vegetable,,,7.74,,0,0,0,0
402,Leah Alvarado,61.0,Ferrelltown,163,Tofu,Organic,2024-02-27,3.0,10.77,32.31,0,0,0,0
403,Marie Singleton,78.0,Lake Heidi,118,Fresh Milk,Vegetable,2024-09-14,4.0,14.46,57.84,0,0,0,0
404,Pamela Smith,48.0,Lake Alisha,191,Organic Apples,Dairy,2024-02-26,1.0,9.26,9.26,0,0,0,0
405,Dr. Eric Atkinson,58.0,Port Davidview,126,Fresh Milk,Vegetable,2024-05-03,4.0,17.6,70.4,0,0,0,0
406,Craig Woodard,42.0,Vegaville,178,Kale,Snack,2024-07-05,1.0,16.36,16.36,0,0,0,0
407,Lisa Snyder,30.0,Jenniferchester,100,Kale,Snack,2024-08-19,1.0,1.54,1.54,0,0,0,0
408,Patricia Roach,50.0,South Elizabethtown,190,Kale,Vegetable,2024-02-05,3.0,1.26,3.78,0,0,0,0
409,Jeffrey Howard,69.0,Kellyshire,171,Kale,Dairy,2024-08-16,4.0,10.59,42.36,0,0,0,0
410,Jonathan Ryan,77.0,West Desiree,159,Granola,Vegetable,2024-07-07,3.0,13.21,39.63,0,0,0,0
411,Jill Johnson,62.0,Lake Ashleechester,106,Granola,Organic,2024-03-22,4.0,19.28,77.12,0,0,0,0
412,Bonnie Wood,62.0,Lake Amyfort,113,Tofu,Vegetable,2024-07-11,1.0,11.26,11.26,0,0,0,0
413,Connor Williams,58.0,Charlesview,150,Kale,Vegetable,2024-05-16,1.0,5.4,5.4,0,0,0,0
414,Daniel Solomon,18.0,Jacksonhaven,121,Organic Apples,Vegetable,2024-06-12,2.0,2.2,4.4,0,0,0,0
415,Brittney Jackson,19.0,Brittanyhaven,186,Granola,Dairy,2024-03-01,2.0,9.13,18.26,0,0,0,0
416,Frances Steele,69.0,Madisonside,165,Tofu,Snack,2024-10-02,1.0,8.54,8.54,0,0,0,0
417,Andrew White,77.0,Brandonbury,114,Tofu,Organic,2024-01-13,1.0,12.13,12.13,0,0,0,0
418,Unknown Customer,48.0,Unknown,144,Granola,Dairy,,,1.84,,0,0,0,0
419,David Baker,74.0,Shawhaven,181,Almond Butter,Snack,2024-10-07,3.0,9.75,29.25,0,0,0,0
420,Kristen Reeves,68.0,Justinton,189,Granola,Organic,2024-10-11,3.0,10.81,32.43,0,0,0,0
421,Douglas Macias,67.0,Adrianbury,164,Granola,Organic,2024-04-14,3.0,13.98,41.94,0,0,0,0
422,Elijah Whitehead,51.0,Wilsonfort,104,Granola,VEGETABLE,2024-11-08,4.0,16.51,66.04,0,0,0,0
423,Catherine White,71.0,Christopherland,177,Tofu,Organic,2024-06-23,1.0,11.75,11.75,0,0,0,0
424,Unknown Customer,48.0,Unknown,166,Almond Butter,Organic,,,7.38,,0,0,0,0
425,Jennifer Garcia,49.0,New Lisa,189,Granola,Dairy,2024-02-14,3.0,6.59,19.77,0,0,0,0
426,Madison Lindsey,65.0,Rodneyview,194,Fresh Milk,Organic,2024-07-23,3.0,5.44,16.32,0,0,0,0
427,Courtney Good,59.0,Garyhaven,118,Fresh Milk,Vegetable,2024-03-13,3.0,1.43,4.29,0,0,0,0
428,Jason Becker,77.0,Calvinshire,146,Fresh Milk,Organic,2024-11-03,4.0,7.09,28.36,0,0,0,0
429,Julie Cantrell,56.0,Gregorymouth,152,Granola,Organic,2024-09-17,4.0,10.76,43.04,0,0,0,0
430,Adam Gonzalez,43.0,Lawsonstad,196,Granola,Snack,2024-02-09,3.0,18.88,56.64,0,0,0,0
431,Dana Brown,33.0,Lake Michael,138,Granola,Organic,2024-05-18,2.0,13.49,26.98,0,0,0,0
432,Lori Martin,52.0,Tammyburgh,183,Almond Butter,Snack,2024-01-16,2.0,10.41,20.82,0,0,0,0
433,Dennis Luna,18.0,East Deborah,158,Fresh Milk,Organic,2024-04-06,4.0,13.14,52.56,0,0,0,0
434,Christopher Snyder,66.0,Tapialand,103,Granola,Snack,2024-10-15,2.0,11.95,23.9,0,0,0,0
435,Micheal Beasley,32.0,North James,123,Kale,Organic,2024-05-15,1.0,9.41,9.41,0,0,0,0
436,Unknown Customer,48.0,Unknown,120,Almond Butter,Snack,,,10.95,,0,0,0,0
437,Sonia Baker,76.0,Carolynside,144,Organic Apples,Vegetable,2024-05-09,1.0,19.81,19.81,0,0,0,0
438,Mathew Franco,58.0,Stewartton,121,Kale,Vegetable,2024-08-02,3.0,4.36,13.080000000000002,0,0,0,0
439,Adam Salas,19.0,Port Lee,142,Fresh Milk,Snack,2024-04-08,2.0,18.95,37.9,0,0,0,0
440,Rachel Knight,48.0,Matthewbury,141,Almond Butter,Organic,2024-03-17,1.0,18.71,18.71,0,0,0,0
441,Jessica Fernandez,19.0,East Charles,155,Kale,Vegetable,2024-01-14,1.0,18.12,18.12,0,0,0,0
442,Thomas Key Md,74.0,Harrisonland,189,Organic Apples,Dairy,2024-07-26,3.0,15.56,46.68,0,0,0,0
443,Jeffrey Reyes,41.0,Lake David,153,Granola,Snack,2024-10-07,2.0,2.36,4.72,0,0,0,0
444,Eugene Flores,20.0,Lake Courtney,159,Granola,Organic,2024-05-08,4.0,9.76,39.04,0,0,0,0
445,Unknown Customer,48.0,Unknown,128,Almond Butter,Vegetable,,,4.46,,0,0,0,0
446,Veronica Rice,74.0,Dayfurt,170,Fresh Milk,Vegetable,2024-01-17,3.0,1.7,5.1,0,0,0,0
447,Craig Oliver,29.0,Lesterfurt,117,Kale,Dairy,2024-05-16,2.0,3.71,7.42,0,0,0,0
448,Danielle Sweeney,74.0,Lake Darren,162,Fresh Milk,Dairy,2024-08-30,1.0,4.66,4.66,0,0,0,0
449,Ashley Hodges,25.0,Shelleytown,151,Kale,Organic,2024-10-22,1.0,6.63,6.63,0,0,0,0
450,Charles Singleton,77.0,Jacquelineshire,156,Fresh Milk,Snack,2024-01-05,4.0,10.14,40.56,0,0,0,0
451,Louis Powell,32.0,Wilsonshire,101,Almond Butter,Dairy,2024-04-13,3.0,17.47,52.41,0,0,0,0
452,Kristen Clark,46.0,Port Melodyburgh,171,Granola,Vegetable,2024-08-25,3.0,6.32,18.96,0,0,0,0
453,Ronald Lyons,55.0,Glenntown,101,Kale,Vegetable,2024-01-15,2.0,13.87,27.74,0,0,0,0
454,Randy Rivera,70.0,Freemanfort,162,Almond Butter,Vegetable,2024-11-02,1.0,17.13,17.13,0,0,0,0
455,Justin Clarke,78.0,Juliaton,144,Kale,Vegetable,2024-10-19,2.0,14.81,29.62,0,0,0,0
456,Wendy Harris,55.0,East Melissahaven,172,Kale,Vegetable,2024-10-27,4.0,14.54,58.16,0,0,0,0
457,Brooke Reynolds,57.0,East Curtis,185,Tofu,Vegetable,2024-07-21,3.0,12.1,36.3,0,0,0,0
458,Richard Gould,66.0,Woodstad,199,Granola,Dairy,2024-01-16,1.0,1.65,1.65,0,0,0,0
459,Alexander Villarreal,51.0,South Courtney,141,Organic Apples,Vegetable,2024-08-15,3.0,9.16,27.48,0,0,0,0
460,Unknown Customer,48.0,Unknown,191,Organic Apples,Organic,,,18.47,,0,0,0,0
461,Dr. Mitchell Adams,53.0,Matthewborough,112,Tofu,Dairy,2024-01-29,2.0,16.37,32.74,0,0,0,0
462,James Cohen,25.0,Cassandrachester,100,Organic Apples,Dairy,2024-08-24,4.0,14.61,58.44,0,0,0,0
463,Richard Murphy,26.0,Amandaville,172,Fresh Milk,Organic,2024-04-15,3.0,19.43,58.29,0,0,0,0
